Z,A,E,Theta,omega,E_omega,cos_Theta,E_ela,E_inela
2,4,0.73,37.1,0.095,0.18765993958613042,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.105,0.18470466494697885,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.115,0.18174939030782727,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.125,0.17879411566867565,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.135,0.17583884102952402,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.145,0.17288356639037225,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.165,0.16697301711206886,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.175,0.16401774247291737,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.195,0.15810719319461394,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.205,0.1551519185554623,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.225,0.14924136927715906,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.235,0.14628609463800732,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.245,0.14333081999885566,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.255,0.14037554535970387,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.265,0.13742027072055227,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.275,0.13446499608140067,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.285,0.13150972144224904,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.295,0.12855444680309727,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.305,0.1255991721639457,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.315,0.12264389752479393,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.325,0.11968862288564232,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.335,0.11673334824649068,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.345,0.113778073607339,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.365,0.10786752432903562,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.375,0.10491224968988405,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.385,0.10195697505073231,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.395,0.09900170041158068,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.405,0.096046425772429,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.415,0.09309115113327734,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.425,0.09013587649412574,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.435,0.08718060185497403,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.445,0.08422532721582232,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.455,0.08127005257667064,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.465,0.07831477793751904,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.475,0.07535950329836735,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.485,0.07240422865921572,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.495,0.06944895402006401,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.505,0.06649367938091244,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.515,0.0635384047417607,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.525,0.06058313010260902,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.545,0.054672580824305705,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.565,0.04876203154600245,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.595,0.03989620762854745,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.605,0.03694093298939577,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.73,37.1,0.615,0.033985658350244086,0.7975839288252285,0.09920369538691329,0.3912710254680411
2,4,0.9,85.0,0.316,0.9595818832236618,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.334,0.9300057292886861,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.351,0.9020726950167642,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.3670000000000001,0.8757827804078966,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.382,0.8511359854620837,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.398,0.824846070853216,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.413,0.8001992759074029,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.4270000000000001,0.7771956006246437,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.441,0.7541919253418851,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.455,0.7311882500591258,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.469,0.708184574776367,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.481,0.6884671388197163,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.494,0.6671065832000115,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.506,0.647389147243361,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.517,0.6293148309497646,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.529,0.6095973949931139,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.54,0.5915230786995176,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.55,0.5750918820689754,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.561,0.5570175657753789,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.5710000000000001,0.5405863691448369,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.581,0.5241551725142948,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.591,0.5077239758837526,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.599,0.4945790185793189,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.9,85.0,0.608,0.4797909416118309,0.08715574274765814,0.419846302718776,0.6001706912532802
2,4,0.961,37.5,0.084,0.3483223697251358,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.094,0.3443506209255332,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.104,0.3403788721259308,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.114,0.3364071233263284,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.124,0.3324353745267257,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.134,0.32846362572712323,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.144,0.3244918769275208,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.154,0.32052012812791825,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.1639999999999999,0.3165483793283162,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.174,0.31257663052871365,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.184,0.30860488172911105,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.194,0.30463313292950844,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.204,0.3006613841299063,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.214,0.2966896353303036,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.224,0.2927178865307012,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.234,0.2887461377310989,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.244,0.2847743889314965,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.254,0.28080264013189393,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.264,0.27683089133229144,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.274,0.27285914253268906,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.284,0.2688873937330865,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.294,0.2649156449334842,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.304,0.26094389613388175,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.314,0.2569721473342793,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.324,0.25300039853467665,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.334,0.2490286497350742,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.344,0.24505690093547172,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.354,0.24108515213586934,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.364,0.2371134033362668,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.374,0.23314165453666447,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.384,0.2291699057370619,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.394,0.22519815693745962,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.404,0.221226408137857,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.414,0.2172546593382546,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.424,0.21328291053865217,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.434,0.20931116173904982,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.444,0.2053394129394472,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.454,0.2013676641398448,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.464,0.19739591534024228,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.474,0.19342416654063987,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.484,0.1894524177410373,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.494,0.18548066894143503,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.504,0.1815089201418324,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.514,0.17753717134223002,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.524,0.17356542254262763,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.534,0.16959367374302498,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.544,0.16562192494342248,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.5539999999999999,0.1616501761438202,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.564,0.15767842734421766,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.574,0.15370667854461512,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.584,0.14973492974501285,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.594,0.14576318094541024,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.604,0.14179143214580786,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.614,0.13781968334620542,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.624,0.13384793454660288,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.634,0.12987618574700038,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.644,0.1259044369473979,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.654,0.12193268814779551,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,0.961,37.5,0.664,0.11796093934819296,0.7933533402912352,0.1676767405959505,0.4467019868795808
2,4,1.1,85.0,0.4920000000000001,1.2210204785007326,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.509,1.1868801032794951,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.527,1.1507314706923024,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.544,1.1165910954710647,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.561,1.0824507202498272,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.5760000000000001,1.0523268597604998,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.5920000000000001,1.0201947419052173,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.607,0.9900708814158903,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.621,0.9619552782925179,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.636,0.931831417803191,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.65,0.9037158146798185,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.6629999999999999,0.877608468922402,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.6759999999999999,0.8515011231649848,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.6890000000000001,0.8253937774075678,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.701,0.8012946890161061,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.7120000000000001,0.7792038579905991,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.7240000000000001,0.7551047695991372,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.735,0.733013938573631,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.746,0.7109231075481239,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.757,0.6888322765226175,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.767,0.6687497028630658,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.7759999999999999,0.6506753865694699,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.787,0.6285845555439626,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.1,85.0,0.7959999999999999,0.6105102392503666,0.08715574274765814,0.5682678909795179,0.7316546662967206
2,4,1.108,37.5,0.1369999999999999,0.4446490569750992,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.147,0.4400697669959528,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.157,0.4354904770168066,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.1669999999999999,0.4309111870376604,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.177,0.4263318970585139,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.187,0.421752607079368,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.197,0.41717331710022154,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.207,0.4125940271210756,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.217,0.4080147371419293,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.227,0.40343544716278273,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.237,0.398856157183637,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.247,0.3942768672044904,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.257,0.38969757722534437,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.267,0.38511828724619795,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.277,0.38053899726705187,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.287,0.3759597072879057,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.297,0.37138041730875937,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.307,0.3668011273296128,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.317,0.3622218373504669,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.327,0.35764254737132056,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.337,0.35306325739217437,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.347,0.34848396741302823,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.357,0.34390467743388203,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.3670000000000001,0.3393253874547357,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.377,0.3347460974755893,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.387,0.3301668074964432,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.397,0.325587517517297,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.407,0.3210082275381509,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.417,0.3164289375590046,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.4270000000000001,0.31184964757985834,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.4370000000000001,0.3072703576007122,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.447,0.30269106762156583,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.457,0.29811177764241986,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.467,0.2935324876632734,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.477,0.2889531976841272,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.487,0.28437390770498117,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.4970000000000001,0.2797946177258347,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.507,0.2752153277466885,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.517,0.2706360377675424,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.527,0.26605674778839605,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.537,0.26147745780924986,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.547,0.25689816783010344,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.557,0.25231887785095736,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.5670000000000001,0.2477395878718111,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.5770000000000001,0.24316029789266475,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.5870000000000001,0.2385810079135186,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.597,0.23400171793437252,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.607,0.22942242795522622,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.617,0.22484313797607997,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.627,0.22026384799693371,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.637,0.2156845580177877,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.647,0.21110526803864138,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.657,0.2065259780594949,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.667,0.20194668808034894,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.677,0.19736739810120268,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.687,0.19278810812205627,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.6970000000000001,0.18820881814291018,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.7070000000000001,0.18362952816376377,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.7170000000000001,0.17905023818461763,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.727,0.1744709482054715,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.108,37.5,0.737,0.16989165822632524,0.7933533402912352,0.21710327343443625,0.48887501854198184
2,4,1.2990000000000002,37.5,0.255,0.5604902148879994,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.265,0.5551215346687657,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.275,0.5497528544495318,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.285,0.5443841742302985,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.295,0.5390154940110646,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.305,0.5336468137918308,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.315,0.5282781335725969,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.325,0.5229094533533635,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.335,0.5175407731341297,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.345,0.5121720929148963,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.355,0.5068034126956622,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.365,0.5014347324764288,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.375,0.4960660522571949,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.385,0.4906973720379613,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.395,0.4853286918187277,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.405,0.47996001159949403,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.415,0.4745913313802602,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.425,0.4692226511610265,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.435,0.4638539709417926,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.445,0.4584852907225593,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.455,0.4531166105033251,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.465,0.44774793028409177,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.475,0.442379250064858,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.485,0.4370105698456239,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.495,0.43164188962639055,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.505,0.4262732094071569,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.515,0.42090452918792304,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.525,0.4155358489686891,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.535,0.41016716874945564,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.545,0.4047984885302219,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.555,0.39942980831098834,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.565,0.3940611280917545,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.575,0.38869244787252066,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.585,0.38332376765328685,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.595,0.3779550874340532,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.605,0.3725864072148198,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.615,0.3672177269955859,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.625,0.361849046776352,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.635,0.35648036655711873,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.645,0.35111168633788475,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.655,0.3457430061186508,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.665,0.34037432589941746,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.675,0.33500564568018343,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.685,0.32963696546094984,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.695,0.32426828524171614,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.705,0.3188996050224827,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.715,0.3135309248032486,0.7933533402912352,0.2886544887890188,0.5515465463635466
2,4,1.2990000000000002,37.5,0.725,0.30816224458401487,0.7933533402912352,0.2886544887890188,0.5515465463635466
